Mean,Variance,Skewness,Kurtosis,RMS,Zero Crossings,Delta (0.5-4Hz),Theta (4-8Hz),Alpha (8-13Hz),Beta (13-30Hz),Gamma (30-100Hz)
0.10679897224480031,68.13463506308484,-0.18769666605929583,-0.01949800165862836,8.255061543293145,382,22.226375238530466,12.311918365187708,6.500586560607347,8.797272993054364,0.31379870022317125
-0.13946555668944782,97.55901302389147,0.22875401562283598,0.04576111252310211,9.878181192172685,349,26.04872386277677,18.106002567663605,8.47028687763139,10.270503203643333,0.3568533343986559
0.253861106814251,62.709575472585875,0.08431479206962768,-0.18645082050520712,7.923005801723159,396,14.990112091253323,14.217671003455019,6.892639081123185,8.740647927468459,0.3446815206717675
-0.063779558409434,68.85890274125195,-0.04394906429387406,-0.17128519953395438,8.298371561536808,346,20.362229630051846,13.6267309687353,5.825415456640609,7.736812124442683,0.2849409162658325
0.2303578904633377,81.75660242233545,0.1786094114297415,-0.20231711429149213,9.044869660754332,356,27.78807746455742,16.279104064131268,7.596264600593079,6.7358652508167305,0.30414323255447756
0.12484000512570476,206.0721865989889,-0.47819859522515545,1.533627209317583,14.355757438249947,187,90.06269033394466,9.46045389958397,3.5947704782120784,2.1765429348215357,0.1942076618493497
-0.3212603580967967,174.63057203000338,-0.2415747611695647,0.4667912762738826,13.218690564790744,190,74.21342248364563,10.838306360799539,4.1355799990637605,2.6653158326889024,0.19408023577482694
0.6193148650083687,351.20847814432113,-0.7886223544636731,0.8394456033163569,18.750787424701436,130,151.6668515387315,12.180515519731657,3.661357231850246,2.7155079235650947,0.19264184171966303
-0.23571725781070668,191.04575075107667,-0.14028871662734482,-0.43147642761532845,13.823939864478088,176,79.70196484109589,12.870600064598733,4.126254503285611,2.5198141289258387,0.19766966754496879
0.20636496395594345,173.5689720667649,-0.34172083954137533,0.4113442747679219,13.176173897042853,173,71.68335912616499,11.53980246164478,4.4705423514421865,2.6200507975551113,0.1973374167935795
0.19457932606831138,491.07784914224425,-0.19356361788333232,1.055490397663041,22.161130617736482,166,123.37967212782692,10.438446009226997,10.342190732595991,9.608037414383332,0.35458721520023034
0.04507825226403217,299.95429034157667,0.3117196119118963,1.514882167097091,17.3192471658096,187,116.16152235876369,9.945365353750242,6.582778029579379,6.227944184084066,0.28744106589316
0.03487102750185379,385.4221095248211,-0.370714686068324,-0.03535668431284433,19.632201239631282,131,133.39838989032881,11.506087573596089,6.0128749832467605,4.829492430406758,0.2592963155802645
-0.24149384618786598,597.3358952395603,-0.6367645248325965,0.7739303573043079,24.44164917752701,145,169.03964414820769,12.483577666290898,6.079855984915198,5.434771225087004,0.23860140628395587
-0.28902280599831937,484.1196174800827,-0.3793463982911343,1.1117011881406569,22.00461659885193,152,172.19434692839334,9.342443540414456,6.445761773516924,4.9191883039117,0.23247140192159352
0.023945989638043366,76.50126968155787,0.06579854882549435,0.4360271324460583,8.746533204188824,323,21.644922681589982,20.364273806040316,9.502407177266186,2.5446945956721363,0.21912349170242168
0.02156608332602672,74.65059981152099,0.09536282621921562,0.11697155564036077,8.64008477432201,352,19.720780390228995,33.92948435430392,8.665285882424811,2.5345237044412148,0.2142733492695071
0.11151565260996042,73.0573753546221,-0.07019717922610196,0.059597576796452945,8.548088154400324,329,19.386183982957764,35.868286226493495,9.124671295024948,2.4945314051512426,0.22437357195855123
-0.03991230558509401,78.39523297303637,-0.08826838159643495,0.18586731437667092,8.854198211310468,333,20.762476176030926,36.110340527391685,9.600131082537581,2.9031325765339684,0.2211640706785397
0.13814928294636974,56.18264171888618,-0.044989271422405115,0.17409278565107567,7.496781105465517,313,19.52920189432185,15.65887268088914,6.00095615384822,2.1446200553221333,0.2080775192455467
-0.015530050448075277,31.893462921958204,-0.11356327214344071,0.24151753427815104,5.647451115718058,386,11.251116189063715,8.330594221523596,3.3595239668635917,1.8539104200591225,0.22077496771175442
0.18121667972021138,29.627737173122554,-0.040541333687430396,0.025703818612694995,5.446152463724402,444,10.973557329326471,8.32859809740292,3.615479783652883,3.1888467662333455,0.31002971996789075
-0.04198771198698728,47.658150914063505,0.16687855166796228,0.05537234106704503,6.9036160004755045,377,17.513352061923996,10.203891501224627,3.6115877768518674,4.44968507665103,0.31507654822246095
0.022062304644587034,31.418847740384237,-0.07460012505352537,0.043156041500951314,5.605295218422529,451,10.333058133201561,8.28844613952985,3.5299195978130276,3.112253340121088,0.30757174777321605
0.11939362311082864,39.62760627100306,0.06561419160900896,0.8123296822983987,6.296178293873403,396,16.069273957329862,10.199727178003966,3.9786936763390273,3.291547884609139,0.2806861621325334
-0.22383793391557272,135.7827088560478,-0.8332216628038439,1.1958974482506992,11.654733470856696,228,54.8720598251262,14.824154366915785,3.4511399376779686,3.4670397265499764,0.20039348992616107
0.4181851404743885,201.0122692319722,-0.9494211857281631,1.2628156164293287,14.184045545742082,206,107.1139758986666,15.510720114021094,3.2405816681410458,4.191933446031763,0.2012578656781061
-0.09937630000136141,123.29494105489475,-0.6859383182990354,1.587826694717112,11.104270201318801,277,56.917577487227724,13.133639520189016,3.5026476212994586,3.3406900583671666,0.2037912988549273
0.2553151090878273,171.86015769417475,-0.5691107526941245,0.5366947987076323,13.112030487270202,183,76.22025388735885,11.492944091347185,3.488375951161686,4.0887043726973324,0.20088641647995872
-0.4412673405908169,243.6592512173995,-0.6714331551885001,0.7728665854129662,15.61582428446451,176,86.16627048785274,12.337434422869327,3.4192244741161817,3.7763491416811563,0.20546457682177294
0.06898403237401253,21.141120174967398,-0.015216997160406759,0.05394419172618781,4.598464849456825,443,6.759340549135633,5.548725833932417,2.5236669900944864,1.6327880906493781,0.21620271393490137
-0.02475970898466001,34.15709581232851,-0.21885939423128756,0.9446354215125354,5.844459671818902,370,8.009250854984439,8.278362509452306,3.007610307393631,1.493586523846278,0.21818961441405244
0.2753217454203276,20.745216895355387,0.07161686447659311,-0.17894589928621318,4.563005474339986,457,4.397186422157013,7.002090945032882,2.89504799322765,1.668883298362884,0.21564234882869335
-0.09431682267237732,25.476149116437835,0.008420617100922756,-0.053127613631967385,5.048271464519003,407,5.819689926756726,8.13916421184032,2.9897491975026833,1.3518500744709059,0.21210236034280794
0.06124496332090048,18.78914205255416,-0.13818930081901953,-0.0010405607223669122,4.335077046384105,469,4.517702297552585,7.020151359406537,2.9179829197060703,1.2906666096818995,0.1998543430238186
-0.014189261157691495,29.105485814736458,0.09458696697906785,0.23140193798532716,5.394968688497521,404,7.05864845945984,9.791913890494474,3.618260233215822,2.246375517488798,0.22236959963882127
0.07159928439386334,24.691760393123502,-0.08338750652954895,-0.060719540355736346,4.9695962462406555,464,6.817404839501557,8.45437128067492,2.7532673547794015,2.6985473506244757,0.24856880098315098
0.09541640909582748,30.831895860275175,-0.11927101288284296,0.09834878717698725,5.553467398967957,448,6.500970900679917,10.737009424937746,2.91361304837332,3.0828121290811903,0.2466042723717591
0.025113074285348206,32.41655589774983,0.0900114069578353,-0.07369002385056733,5.693609273935988,423,6.307463730440599,9.82884698097405,3.492422475588051,4.659086749941427,0.2578797334129195
0.01498318293869907,30.13022713183404,-0.039332804768883484,0.2018183762257615,5.489121207224797,503,5.887250629915114,11.923376497115294,4.0727483755836635,3.9631797952998804,0.270419198002873
0.1306508769581236,91.64702352986679,0.03191005329120913,-0.03869376750439857,9.574136680741335,356,28.006318624112605,18.119592910860508,7.211018446682093,7.2340200245091015,0.29698622565847194
-0.2752798650714463,162.83930993306706,-0.01277420150246841,-0.11246575406948045,12.763819527758171,265,61.47665686688389,17.894939758274806,9.240701253645337,6.750274817151985,0.3205443364848756
0.2729564984358068,168.97465710196215,0.16089850790926707,0.4921713314494811,13.00189072219885,273,46.6404711299555,17.820739743721223,8.972741597491584,6.916549096286912,0.28626875236776916
0.21448135730190107,122.51055941285604,0.10267550098623411,0.0581388180621536,11.07052671129455,283,48.866611213391025,22.80002047999497,9.301100064585372,6.681246051931887,0.3017963812204544
-0.5827120806662827,115.2087042506858,-0.0009989430105104616,-0.02541298348077925,10.74933754329262,338,35.536474236993335,17.19543494677028,9.481955348243766,6.626063066212666,0.2965683690751289
0.1878676455479853,93.53697223336881,-0.8409254117719396,2.143388714566525,9.673275892148046,274,34.71847601223916,15.722486572797195,3.8820736410537133,2.645856794286251,0.19902102731750693
-0.1387710286321344,64.14321937852321,-0.8092898928762507,1.5451423061718144,8.010148361729067,321,28.177039184017705,10.802617527673831,4.053964284230662,2.069257389016184,0.189156710029945
0.32108192363266636,141.23262640527045,-0.8428402374883994,0.8106636572484649,11.888470044835632,221,65.94317903813604,17.5442391885802,4.109090783845342,2.6766681666338266,0.19633921684774566
0.029286094442777105,99.71293091865616,-0.6791436753170768,1.6983368928791096,9.98567917539833,296,39.209835958393235,15.271781832817984,4.8487230034714655,2.4247560743476027,0.18937045745363348
-0.10284075001726779,137.12616268036095,-0.9496539823788628,2.075310877399449,11.710539650256303,248,49.91965518394708,18.488995639049833,5.383614679067004,2.2658989229137725,0.19234470746509497
0.11940295040666278,72.09950471917709,-0.29960854108850954,0.27835078734656626,8.49198220580701,276,35.86370210244572,11.879996526973713,4.772699498934489,2.7546049313725174,0.19678866913431148
0.18087521835447926,198.10445567458845,-0.37447420431657136,0.34955870368178354,14.076120613265688,197,66.59939664353703,31.75464346152587,4.946592828759071,3.5043594379235796,0.20159477506959605
0.19453715133919225,319.5707287777552,-0.5052949137465809,2.175986184810207,17.877599768453436,185,93.34795546369364,24.156635850203433,8.236188403364975,3.2328526049288615,0.19837894158671768
-0.09969618440722672,377.82183140364054,-1.5322343863375176,7.114725010542205,19.437895223835987,215,129.63843093957098,27.918195762539902,6.583607514021569,3.7467171973944557,0.2017337200156988
-0.03643439838086139,263.11375952630084,-0.7746350512110549,2.0204234996889676,16.22082263609606,196,90.76664215138779,19.182797545450654,6.672854352403093,3.711396594972694,0.20488002437183084
0.0406954636498718,151.76475363921037,-0.16608050772731642,-0.06189666720123377,12.319351028360707,224,69.55932748479172,27.87700733617289,4.613624597225167,2.1492970787952728,0.19612755550731942
-0.07923175287032305,157.93536434693655,-0.33458632416463935,0.8763571499501519,12.567483519686805,229,72.41759873603702,41.2527479961685,5.1977866339212415,1.8574935696015047,0.19740466960814584
0.19983518703956274,149.30296083409306,-0.4385930560466315,0.33953380804231026,12.220593068099118,217,63.60109437060851,29.632537109735843,4.551221253076313,1.8269248571934538,0.19497990877108717
0.0494174091740273,155.08570865437898,-0.3846088026645308,0.5037282104461922,12.453439313487195,215,73.24127136449177,34.59284697351523,4.898212782504063,1.8604654437662056,0.1907082491988419
0.1689897555588595,155.66336893875786,-0.580214682894443,1.2678243693272,12.477657090826053,218,88.72294672682808,32.42451200904867,5.047767280639463,1.9670510977846734,0.19479637550981294
0.4342600460123061,134.26816672143192,0.7415250622505573,5.422110509898543,11.595548650624279,235,53.317502140259776,11.98026631703747,5.242328016117892,4.445789268570448,0.30808855056168616
-0.45647716496585933,141.24243423374165,-0.4436459960134017,0.8873974062861061,11.893309280258245,264,39.71220806094268,14.863718831828205,5.5738474949048396,4.471759392331006,0.30140100212638
0.06550449189309017,93.22360515017216,-0.07486597897910811,-0.41129357271896794,9.655459387757286,246,25.596691238029756,10.822124058996572,5.321942219757262,3.7109806604061872,0.2680322861484191
0.2504162209826219,140.13708809704818,-0.523812811197444,1.717524368882664,11.840599494146375,238,32.0423331421703,10.210772892635461,4.421193807357275,2.819461478605463,0.2621434040455127
-0.0047073472012730995,261.28709034323333,-0.5048707249061203,0.45354360172866803,16.16437788788517,172,59.8211732710951,13.511100144323573,4.344729802009684,3.3233176464524785,0.2717568549118144
0.24029854178909643,287.9570742802678,-0.8765185347189056,0.642995013914264,16.970999312634888,143,131.69536992358567,18.249298416284773,3.8678917646340905,2.3627491114735077,0.1981248492287092
-0.18143948747559224,384.82756835637946,-0.7863818374996369,0.5496815204537673,19.617861469691206,146,213.190666637022,24.76457039049145,4.326889706856575,2.531819849524609,0.19626135858980798
0.1393063847485674,417.17631386434846,-1.4511351561540993,3.3116166341781463,20.4253695225614,196,194.99499805454244,26.928449634020033,4.39513897784077,2.5062427849030793,0.2043923852383597
-0.014521593523779908,367.9766332802582,-1.0664153378294394,2.33735523485103,19.182722542875315,187,213.0067869522642,38.68633592297325,5.330478154971771,2.9799733815473797,0.20095109012097578
0.035439606712759676,326.94532725869425,-1.0363350881663576,1.750753718449534,18.081664282482908,181,181.36423537954937,33.9423721603877,4.516652960600036,2.467630422319582,0.20358056464740115
0.08867233248483812,103.30970464411178,-0.017237842108706353,-0.7771912472244793,10.164524948400693,176,37.7217240430011,7.360152827145362,2.413231450617658,1.9575747099480674,0.19479421643238398
0.20970177893648223,84.00926022701992,-0.26661985383154246,0.06887670070669216,9.168055140710544,264,39.66695131439426,9.4719203461049,2.531586239868531,1.8804670212306485,0.20037882395621956
-0.35979834014594203,235.4235217800017,-0.8997742532694459,3.783415572661971,15.34773522789514,174,107.27767533143896,16.14927214063266,4.241507753247575,3.885479103881272,0.20741907052178932
0.4283132286942361,140.1841079153338,-0.5897485530821466,0.8345959348599465,11.847681635544072,174,60.34249543779921,10.50524979725073,3.042794827703408,2.405341317154221,0.20124612060546038
-0.14439353592947998,95.8817611245063,-0.09351389260210179,-0.14820700058743386,9.792987828937832,225,37.68201984615466,14.416137596475378,2.737845027655723,2.1029723451493716,0.20362872596366646
0.26449762336200183,66.74912523989096,0.07255055978043294,0.011500898001426396,8.174294112194342,325,18.975690040008693,15.51512256920591,4.424696517627369,4.3674286897950125,0.2681034931248788
-0.19656389402688326,94.34111598770431,-0.05084226999693835,0.29193244200671487,9.714924258692875,319,38.329537471368255,11.951130841685126,4.243654043958923,4.462796611694907,0.27533032175894
0.04483340458321845,133.5288973029141,-0.11854277623436961,0.4266460984214451,11.555557422170537,245,59.83668918430675,17.017445893821755,4.39607738637704,4.159398967391422,0.27601013925434387
0.12986662407062882,105.20076258701329,-0.058776093100380906,-0.30249294129946236,10.25756442470925,239,39.296911593006804,17.312916363670933,4.64138008192014,5.099245848616736,0.27467618367091357
0.1564864340653256,113.61267881207623,-0.3619685579590516,0.3066860677277701,10.660073490183954,265,37.872141783606615,12.128062085683574,6.856748803709458,8.908531213269873,0.42874954416492517
0.2122607462092032,209.6350344057205,0.005158424702080758,0.1821904467750004,14.480334562091503,270,66.65599761716233,41.33081504440544,18.187970243933318,9.583607652464467,0.34496316737181615
-0.15640264671948523,207.16471219876132,-0.12010978070394111,-0.30225770469325886,14.394067319095814,285,58.652562337965605,53.86117073506871,18.20878264441311,9.293239921693852,0.2851584297177338
0.04905362048903273,239.70425759096997,-0.0394947139833644,-0.08278931237545484,15.482463106645955,269,68.05161600640446,66.88445056132383,27.581450720057422,10.712008186204377,0.3112639635189555
0.12580964624605118,202.25518789405615,0.13387154112987806,0.012561133358088838,14.222201515980032,299,57.4419559940348,68.92657274057194,23.002011002912614,9.416070363338118,0.28693344274014376
-0.05486427848113488,208.57321225005566,0.049504531467286506,-0.05466407816884722,14.44216820076227,277,54.94841420419199,60.27223818691107,24.552445972295327,9.347749279965011,0.28211303391857245
-0.001399828499696658,93.19441353626303,-0.23270383456315716,0.30071943963142855,9.653725472364691,374,21.22121758770046,34.47444953081463,5.481031167838611,6.827203347210523,0.295136303696968
0.08395411794762928,111.66604994005611,-0.15573225656293738,-0.21134325032304524,10.567549301232358,299,27.734959637645154,30.585396391829843,8.054508714588891,7.7262721350792765,0.29953113336462
-0.1095846729311227,120.07309469802546,-0.010286811400698627,-0.26210456746157584,10.958334887133486,288,37.10317535892976,27.318828906058645,7.078621334153882,7.393904731335693,0.2796626716793032
0.30734621449872124,108.95454958596038,-0.38094715205492147,0.49669050329282216,10.442653459802594,308,30.686273786965852,31.870961117651674,6.845110046260137,7.014945657607504,0.29079058662679846
-0.3353858945263049,113.89269123600356,-0.26362563312562315,-0.18255625439632706,10.677320587780942,267,28.20215138606168,29.10956544462025,5.697142455553133,5.679327856595356,0.2867219162861735
0.16485382939242763,169.05155993017468,0.039234672969163976,-0.21366098841347458,13.003027982560063,161,66.61108275764975,12.423159852360483,3.914406904359029,1.628126091547912,0.2056360744839973
-0.07228499162625454,205.6370796204617,0.08442000609018849,-0.5542860591641068,14.340233775656381,144,73.66960408244017,13.375187199950208,3.2058270247883827,1.9682867719869084,0.21092885595373384
0.2424195579859113,243.54458754549051,0.10334248393767384,-0.5795042644263484,15.607797883993262,117,79.8437813896543,12.992376066490488,3.4879683359453235,1.6533264493128979,0.21751807118354458
0.12046154088297976,123.90088682390343,-0.24660288173574324,-0.10171875173455325,11.131729326871694,201,51.10755958322487,12.928085506555046,3.64034976237138,2.215366465081146,0.21816514377083604
0.1408752155567611,139.3774631434198,-0.09962718566077763,-0.25197256426974546,11.806663752719393,194,49.97542200265122,18.435326384153864,3.4290514367535465,1.8894964561775358,0.2138317809920602
0.12054118520170759,61.4501882125551,0.008579329789385925,1.914233383535688,7.839943774663498,371,22.16375410200606,18.811660636765772,3.614366432448012,2.999366136694453,0.2794729805124165
-0.031078190936722316,52.446002857360114,-0.39785774933484763,2.2069764657764255,7.242027941903567,378,27.520532293001622,10.828344756934822,3.107204394993474,3.0945925469678475,0.27053931293299044
